1e-05,77.0746891126824,228.92932649479877
0.0001,130.0032735765846,270.90535532555145
0.001,537.4521807599592,818.8205345352233
0.01,2456.1736453672593,2960.9378834650183
0.1,6540.034572149602,6909.2518954018615
1,9318.878648147207,9403.710434638935
10,9921.970018336437,9931.981350908436
